gene,cellex_score,expr_proportion
Serpinb9d,0.994846542,1.058201058
Cd209g,0.993809861,3.968253968
Speer2,0.989896044,1.058201058
Gm43391,0.989268155,3.968253968
Naip6,0.988830478,6.878306878
Nr0b2,0.988001705,3.703703704
Padi1,0.987575887,1.851851852
Pde6c,0.986290997,13.75661376
Gpx2,0.985099107,2.116402116
Spint1,0.981865286,2.116402116
Barhl1,0.980481868,1.851851852
Grb7,0.979076702,3.174603175
Irx4,0.978388682,1.058201058
Llgl2,0.976344195,2.91005291
Bglap3,0.975868904,0.793650794
Fzd6,0.974442821,5.82010582
Vwa2,0.974117505,1.587301587
Neurod6,0.973610874,6.349206349
Tmprss3,0.973236594,0.264550265
Naip5,0.972977791,4.497354497
Igf1,0.972878497,19.04761905
Gm21847,0.972710049,21.95767196
Speer4cos,0.972148394,6.084656085
9330162B11Rik,0.971177218,0.529100529
Slc17a7,0.970954255,12.96296296
Crh,0.969419752,8.994708995
Fat2,0.96795489,4.497354497
C2cd4a,0.967499937,0.264550265
B230110G15Rik,0.967214438,0.793650794
Col27a1,0.966921908,62.43386243
Teddm3,0.965017624,2.380952381
Trpv6,0.964940918,3.174603175
Kcna7,0.96438138,0.264550265
Il17re,0.963608868,4.497354497
Rbm14,0.961655553,0.264550265
Gm27244,0.961610461,0.264550265
Msmb,0.961028587,0.264550265
Tnfsf14,0.960209008,0.264550265
Xcl1,0.959694811,0.264550265
4930562D21Rik,0.959493167,0.793650794
Gm26867,0.95886681,1.058201058
Gm14344,0.958825823,2.116402116
Cd209f,0.958369127,1.587301587
Gm38093,0.958222039,0.264550265
Fbxw19,0.958220251,1.322751323
Ldlrap1,0.957686629,2.645502646
Krt82,0.957648141,0.264550265
Naip2,0.957554934,6.084656085
Gm12962,0.957429801,1.322751323
Gm31415,0.956394766,1.851851852
Sebox,0.956155553,0.793650794
Cyp3a41b,0.954906571,0.264550265
Gm28441,0.953693571,0.529100529
Gimap6,0.953571062,7.936507937
Gm5483,0.952589828,0.264550265
Dspp,0.951705222,0.264550265
Notumos,0.951301244,0.529100529
Gm21190,0.950500292,0.264550265
Ngf,0.949464536,5.026455026
Urah,0.949087191,0.264550265
Mapk13,0.949003044,2.645502646
Bnc2,0.948612856,33.86243386
Foxa1,0.948112527,0.264550265
Tmem52b,0.944472169,0.264550265
Gm30613,0.943872338,12.96296296
Slc44a3,0.942746956,10.05291005
Prom1,0.939301417,6.084656085
Lama1,0.937984655,70.8994709
Gm43735,0.937624884,0.264550265
Trim63,0.937595045,2.116402116
Crhr1,0.937132992,17.72486772
Ntn5,0.936770084,0.529100529
Mroh2a,0.936103527,1.058201058
Cpne9,0.935700687,33.06878307
Inhba,0.9347947,13.22751323
Ccdc155,0.934433696,5.291005291
Slc4a9,0.934262187,6.878306878
Rab43,0.933098872,0.529100529
1700025F24Rik,0.9329563,1.851851852
Prss16,0.93216274,0.264550265
Irx2,0.93085526,12.6984127
Gm14139,0.930595218,0.529100529
Pth2,0.930483565,0.264550265
Gli3,0.930045224,12.43386243
Gm13029,0.929518765,0.264550265
Klra7,0.928453465,0.793650794
Tmem72,0.927515841,2.116402116
Fam107b,0.927394843,48.94179894
Nme1,0.927179108,0.264550265
Gm26673,0.9269812,15.34391534
5031434C07Rik,0.926877456,0.264550265
Il1f9,0.925624683,0.264550265
Tcl1b4,0.92559387,0.529100529
Hapln1,0.925081328,16.13756614
Insrr,0.923296134,25.13227513
Ggt5,0.92285179,3.439153439
Fam159a,0.921550482,5.555555556
A530020G20Rik,0.920241496,0.529100529
Gm42806,0.920165829,0.529100529
Slc7a15,0.91958763,10.31746032
Clrn1,0.919349407,6.613756614
Prdm8,0.918165468,2.645502646
Fhad1os2,0.918070343,3.174603175
Sp100,0.915407537,6.084656085
Isg20,0.915182944,1.322751323
Grin2c,0.913453116,14.28571429
Gm13589,0.911460553,15.07936508
Wisp1,0.910186681,2.91005291
Gm29282,0.906482177,2.116402116
Myo1h,0.905395086,13.75661376
Schip1,0.904110204,36.24338624
Dnah14,0.90330974,7.407407407
A830011K09Rik,0.901654624,4.761904762
Gm11368,0.899827293,1.322751323
Acaa1b,0.899793137,2.645502646
Slc5a10,0.899694703,2.645502646
Lhx9,0.898942428,1.322751323
Fam83b,0.898707241,5.026455026
2310016D03Rik,0.898113043,1.587301587
BC034090,0.898062656,7.936507937
Oprd1,0.897918827,16.13756614
BC016579,0.897835007,2.116402116
Emid1,0.897735026,7.142857143
Bcan,0.89721595,55.02645503
Nfib,0.897164324,71.42857143
Fbxo40,0.896876486,2.380952381
Spns3,0.896153889,2.116402116
Col4a3,0.895581146,6.084656085
Siglecf,0.895151433,0.529100529
Mlip,0.894497865,14.55026455
Gm44398,0.894241359,9.788359788
Sphk1,0.894201771,2.645502646
Gm5860,0.893455107,2.91005291
Lzts1,0.893418551,41.53439153
Tnfrsf8,0.893211529,2.116402116
Rgl3,0.893107553,8.465608466
Hcrtr2,0.892719435,45.76719577
9430020K01Rik,0.891533232,6.084656085
Slc22a20,0.889466795,2.91005291
Rab37,0.886657549,31.21693122
Boc,0.886413709,7.142857143
Arc,0.886100907,3.703703704
Sntg2,0.885952289,35.18518519
Cd200r1,0.885889797,1.587301587
Serinc2,0.88569123,8.994708995
Epn3,0.885525743,2.380952381
Cdh23,0.884868585,37.3015873
A330043C09Rik,0.883882223,3.174603175
Wnt3,0.883509653,4.761904762
Tspan11,0.883038985,2.645502646
Shc4,0.882548345,8.994708995
Gm2115,0.882466942,12.43386243
Gm13944,0.880947253,45.5026455
Tmem211,0.880605552,1.058201058
Col12a1,0.879621875,28.30687831
Tnfrsf23,0.876918158,9.259259259
Slc6a12,0.876008191,2.380952381
Tnn,0.874335028,2.116402116
Agmat,0.873804663,5.026455026
Col4a4,0.873800921,9.523809524
Serpinf1,0.872574612,10.58201058
Vwa7,0.871660204,8.994708995
Chil1,0.868902935,5.82010582
Slc30a8,0.864475481,1.851851852
Stpg2,0.864153718,30.42328042
Gm26641,0.86197617,5.82010582
1700109G14Rik,0.861217819,1.322751323
Ucma,0.860247474,12.96296296
Fam163a,0.860167239,33.06878307
Antxr2,0.85993161,9.523809524
Gm831,0.859891936,0.264550265
Colec12,0.859587031,9.259259259
Car9,0.858358895,1.322751323
St8sia5,0.858292417,23.01587302
Clca4b,0.858127085,6.878306878
Cabp7,0.857804079,5.82010582
Fam131c,0.857746043,11.37566138
Gm12153,0.857725237,2.116402116
Prex2,0.856573359,44.70899471
Adamts1,0.856347483,2.91005291
1520401A03Rik,0.856308991,2.91005291
Celrr,0.85616583,6.084656085
Batf3,0.855694106,1.587301587
Trim52,0.855382101,1.058201058
Ntng2,0.855360614,29.62962963
Fstl1,0.855165403,45.76719577
F11r,0.855068029,4.761904762
Opn5,0.854616898,6.878306878
Lmo7,0.852969418,13.75661376
Ddo,0.851969514,6.613756614
Kcnmb4os1,0.851452142,1.587301587
Lpl,0.851200789,1.851851852
4930557J02Rik,0.850075111,11.11111111
Gna15,0.848044851,3.703703704
Stra6l,0.847109179,2.116402116
Spp1,0.846742763,20.63492063
Gm12027,0.845688623,34.65608466
Gm11884,0.845462118,11.9047619
Gm42512,0.845423702,1.587301587
Clcnka,0.844222074,2.645502646
Met,0.844218987,10.58201058
Tle2,0.843753416,31.48148148
Gm28410,0.842722869,2.380952381
Tcf19,0.842556081,1.058201058
Rnf207,0.84213276,21.16402116
Def6,0.841152402,7.142857143
Gm28401,0.840907507,1.322751323
Sh3bgrl2,0.840504977,15.87301587
Gm26771,0.839111868,10.58201058
Adamtsl5,0.838956937,21.42857143
Scn4b,0.837914014,8.73015873
Rhbg,0.837433983,0.529100529
Arhgef26,0.83632405,11.11111111
Tlr4,0.835832902,9.523809524
Myo5c,0.835672721,2.645502646
Gm3985,0.833863884,2.91005291
Krt12,0.832042911,1.322751323
Gm13842,0.831888307,1.851851852
1700016C15Rik,0.831547528,1.322751323
Prkag3,0.830220554,0.793650794
Slfn5os,0.830170347,2.380952381
Slitrk2,0.828750809,8.994708995
Ccdc182,0.827408817,0.529100529
Tle6,0.826421348,2.645502646
Gfy,0.826044686,0.264550265
Pvalb,0.825977907,12.43386243
Ybx2,0.825632885,4.232804233
1700028J19Rik,0.824592862,2.380952381
Gm14951,0.824453144,0.264550265
Gm10837,0.824446581,1.587301587
Mdga1,0.823814509,39.68253968
Neurod2,0.823783751,7.671957672
Ankrd33b,0.821327401,6.613756614
9930111H07Rik,0.820725983,2.116402116
Msra,0.820368532,39.68253968
Gm27040,0.819959796,2.380952381
Trim43c,0.81980354,7.142857143
Tdrd12,0.81968799,2.645502646
Tsen54,0.818590823,11.9047619
Trim6,0.816668045,1.851851852
Fam198b,0.815099041,1.851851852
Tpx2,0.814866446,6.349206349
Rasgrp1,0.814116082,6.878306878
Gm8104,0.813614002,1.851851852
Gm26839,0.813316748,4.761904762
Cdc42bpg,0.813143685,2.645502646
Trp73,0.810352456,8.994708995
Nuggc,0.809737917,1.058201058
Gm16282,0.809017224,3.174603175
Fut1,0.808593963,2.380952381
Sv2b,0.807504674,53.96825397
Gm28863,0.803930997,0.793650794
Aldh1a3,0.802972334,1.587301587
Nanos2,0.802222656,2.91005291
Gm44127,0.800831038,3.439153439
Hes1,0.800251353,5.82010582
Cd300lf,0.800174319,3.703703704
Pglyrp2,0.799264205,0.264550265
Gm16267,0.798416913,1.851851852
Ppm1n,0.797370493,2.116402116
Itga1,0.796345379,6.878306878
Sptssb,0.795544061,5.82010582
Trim80,0.794987856,0.793650794
Gm4577,0.793769469,3.439153439
Sgpp2,0.791084915,34.12698413
Nox4,0.788321872,10.05291005
Aanat,0.78792717,5.291005291
Gm43647,0.787790812,10.58201058
Wfdc8,0.786094213,2.380952381
Dach1,0.784225702,77.51322751
BC049352,0.783350086,2.116402116
Rai14,0.783229497,8.73015873
Arhgap29,0.782564823,9.788359788
Slc12a8,0.782206179,6.613756614
Sh3pxd2a,0.782055716,41.26984127
Sectm1b,0.781765333,0.264550265
Tmprss4,0.781670704,3.174603175
Ephb3,0.780766977,2.645502646
Gpx7,0.779083266,7.936507937
Rbms2,0.779082732,26.71957672
Enpp6,0.778984252,4.232804233
Fhdc1,0.77786262,5.026455026
Gas2l3,0.777713942,6.084656085
Gm43716,0.776845313,0.793650794
Dlx4os,0.776666858,0.264550265
Zfp385b,0.775488598,72.22222222
Rbm20,0.775387242,15.60846561
Gm12576,0.774881078,10.84656085
Ccdc7b,0.774519065,12.16931217
Tespa1,0.773964983,5.026455026
Klhl1,0.773033957,74.6031746
Lats2,0.77282165,19.84126984
Mybl1,0.772721928,4.761904762
Dach2,0.767888901,25.92592593
Dapk2,0.765926673,3.703703704
Gm13889,0.765614577,4.761904762
Pde4c,0.76534519,2.645502646
Brpf3,0.764639138,19.31216931
Tmc6,0.764618364,2.116402116
Mbd4,0.764486488,16.93121693
Pear1,0.763880337,2.116402116
Col5a1,0.763754148,9.788359788
Bpifb5,0.763265917,1.322751323
Efhd2,0.762903103,13.22751323
Gm20554,0.762641939,2.380952381
Adamts2,0.761294659,41.53439153
Gm5089,0.761121111,1.851851852
Gbe1,0.761119241,26.19047619
Gm29367,0.760400883,2.91005291
Bmp6,0.759875146,5.555555556
Rab15,0.759653171,31.74603175
Gm28652,0.758972608,2.116402116
Vmn2r112,0.757843659,0.264550265
2810425M01Rik,0.755778263,19.31216931
Grid2ip,0.755085507,7.142857143
Cyp11a1,0.755017852,2.380952381
1810044D09Rik,0.754857919,2.380952381
Hpgd,0.754591743,2.380952381
