gene,cellex_score,expr_proportion
Colq,0.97337007,11.5819209
Gm2007,0.967399568,0.282485876
Gm21905,0.962320461,0.282485876
BC030499,0.957127205,15.81920904
Spink5,0.952657924,0.564971751
Mc5r,0.952402324,0.282485876
Bmpr1b,0.94898686,26.27118644
Gm14902,0.945278081,0.564971751
Olfr139,0.9441545,0.282485876
Hist1h3a,0.943703874,0.282485876
Gm2788,0.943475134,0.282485876
Stac,0.938539886,31.63841808
Arhgap24,0.935568305,62.99435028
Chrna7,0.931523678,24.85875706
Ghrl,0.924539445,0.847457627
Pmch,0.923453023,0.282485876
Rhox1,0.92296683,0.282485876
Col19a1,0.921329676,22.59887006
Slc34a3,0.920322577,0.564971751
Sh3bp4,0.91817837,12.71186441
Gm28933,0.915515038,0.282485876
Dlx4os,0.914776728,0.282485876
Dach1,0.914102251,50.56497175
Fam19a1,0.913952239,92.65536723
Rspo2,0.910036617,13.27683616
Cldn1,0.901486141,0.564971751
Kcng3,0.899970099,10.16949153
Mybpc2,0.898393448,0.564971751
Gm2694,0.896972213,9.322033898
Fhod3,0.89501114,54.23728814
Prss47,0.893476022,0.282485876
B3gnt5,0.891207037,0.847457627
Sfrp4,0.882195375,2.542372881
Cdh9,0.875072204,37.57062147
Nts,0.874920749,7.344632768
Arl14epl,0.874881961,0.282485876
Gm2447,0.868682421,1.97740113
Prss30,0.864584814,0.282485876
Fam3c,0.862913017,14.97175141
Gm15462,0.861915775,0.282485876
Creb3l1,0.860621545,1.129943503
4931419H13Rik,0.859565097,0.282485876
Gm27016,0.852917302,0.847457627
Dlk1,0.852121416,11.01694915
Clic6,0.849623323,1.129943503
Kctd8,0.843188258,84.18079096
Gm15155,0.842832923,36.72316384
Afp,0.842231994,1.129943503
Adcy2,0.838148461,61.86440678
Tpm2,0.832583092,0.564971751
Gm26911,0.826821691,7.627118644
Pdzrn3,0.823573242,10.73446328
Gm12130,0.823265739,1.412429379
Epha4,0.820831883,18.92655367
Gcnt2,0.818691348,16.94915254
Hlf,0.815530705,9.604519774
Gm27040,0.814118034,1.129943503
Lpl,0.812230838,0.564971751
Rgs3,0.809518447,12.42937853
Trhr,0.808151419,8.757062147
Pcdh11x,0.804675378,55.36723164
Lyzl4,0.802886255,1.129943503
4930509J09Rik,0.801403259,37.00564972
Trpc3,0.800818108,27.96610169
Plxdc2,0.796172361,54.51977401
Pde3a,0.794810262,12.99435028
Tshr,0.791041721,11.01694915
Akap13,0.784947731,40.11299435
Ryr3,0.782321855,68.07909605
Cd209g,0.782009941,0.282485876
Rex2,0.780851611,0.564971751
Gm12116,0.779442268,3.672316384
Gpc4,0.77766033,1.412429379
Ccl8,0.774722242,0.282485876
Cttnbp2,0.773464722,70.33898305
Ntng1,0.7697861,87.85310734
Ust,0.768188147,21.46892655
Cd55b,0.760575493,0.564971751
Gm20715,0.759403488,0.847457627
