gene,cellex_score,expr_proportion
Postn,0.999287749,7.996702391
Gm27247,0.992362633,37.59274526
Nxph2,0.986652311,10.9645507
Prok1,0.97633507,4.699093157
Pou3f1,0.968171439,3.874690849
4930509J09Rik,0.967777764,42.62159934
Cartpt,0.966603465,36.3561418
Rspo3,0.960093041,12.44847486
4930523C07Rik,0.956011518,1.648804617
Zmat4,0.950312481,64.38582028
Hhip,0.944294878,3.462489695
Prkg2,0.943022898,11.70651278
Ptprz1,0.932209145,39.73619126
Gm20754,0.925941622,78.97774114
Cym,0.918530517,0.412201154
Trpc5,0.917161053,44.51772465
Irx3,0.916680701,3.462489695
Mn1,0.916641902,3.792250618
Gm831,0.914448853,0.164880462
Nrn1,0.913637977,13.84995878
Irx1,0.912939456,2.555647156
Gm30382,0.91252757,36.93322341
Nos1,0.912136315,13.35531739
Unc13c,0.906513559,58.03792251
Cdh6,0.906141492,32.64633141
Gm20554,0.905894622,1.236603462
Shox2,0.904264811,2.802967848
Irx5,0.903301828,1.97856554
A930011G23Rik,0.902444769,55.39983512
Mbnl3,0.902314741,1.236603462
4930445B16Rik,0.901119848,10.14014839
Fam212b,0.900615262,1.731244847
Gm12064,0.899501093,9.645507007
Chrm3,0.898495283,51.93734542
Kcnd3,0.896311291,56.63643858
Fstl4,0.893961029,55.31739489
Gpc5,0.892050705,71.31079967
Dsg2,0.886690204,4.451772465
Gpr176,0.885701043,36.19126134
Arhgef37,0.884847775,5.276174773
Cald1,0.883315305,18.13685078
Ephb1,0.880869482,40.89035449
Bcl11a,0.878710821,41.22011542
C130060K24Rik,0.876820242,4.451772465
Ccnd2,0.876101756,4.699093157
Tox2,0.871771272,19.70321517
Gm42649,0.869171441,13.60263809
Otof,0.86624713,6.92497939
Npnt,0.863385083,1.319043693
Zfhx3,0.862863467,70.23907667
Chrdl1,0.862096148,1.236603462
Celf2,0.860479079,80.79142622
Tox,0.858810618,36.43858203
Gabra5,0.858161976,14.59192086
Crnde,0.857023942,5.358615004
Atp10a,0.853720319,9.810387469
Gm16226,0.852449992,1.97856554
Grm5,0.850811808,89.94229184
Megf11,0.849836581,10.55234955
Rem2,0.848686567,1.071723001
Npy1r,0.848372106,2.225886232
Gm37245,0.84544576,3.874690849
Cntnap4,0.845390549,49.95877988
Gabra4,0.838968648,14.83924155
Rgs8,0.836473575,4.534212696
Jph2,0.836088461,0.824402308
Gm12682,0.835506399,15.2514427
Irx2,0.833082894,2.473206925
Kirrel3,0.831716463,64.05605936
Trpc4,0.830092397,19.53833471
Syt10,0.829627445,16.07584501
Nrp2,0.829616195,50.45342127
St6gal2,0.829513225,10.88211047
Pcdh10,0.828758832,24.64962902
Tmem163,0.82831621,43.11624073
C1ql3,0.826733995,11.21187139
Gm28441,0.824053611,0.082440231
1700027F09Rik,0.8236185,0.082440231
2700069I18Rik,0.819764043,18.54905194
Pcdh18,0.816677495,1.319043693
Diras2,0.815020313,3.050288541
Gm16141,0.814970761,6.430338005
Pou3f3,0.814054853,3.709810387
Olfm3,0.813482341,57.87304204
D630023F18Rik,0.810875358,1.648804617
Pcsk2os2,0.8053016,1.813685078
Adgrl2,0.804752562,31.24484749
St6galnac5,0.802920509,32.8936521
Klhl1,0.801897018,36.93322341
Nkx6-3,0.797306674,0.329760923
Zfhx4,0.791772399,55.23495466
Meis1,0.787918401,50.28854081
Trpc5os,0.779995054,1.071723001
Tmem200a,0.779315503,9.727947238
Stk26,0.779173293,2.885408079
Pcdh11x,0.777840769,45.01236603
Gm2694,0.77742501,5.605935697
Chrna1os,0.775968059,0.824402308
Gm38112,0.773819467,10.38746908
Npy2r,0.77218998,4.204451772
Egfl6,0.771017378,3.709810387
C130026L21Rik,0.767218727,4.616652927
Igfbp7,0.762971768,2.555647156
Fam135b,0.76274324,62.24237428
Arpp21,0.762079906,48.96949711
Lypd3,0.760885562,0.082440231
Edil3,0.760131045,80.70898599
Penk,0.759966232,33.38829349
Galnt18,0.757921309,28.35943941
Rasgef1b,0.757422177,2.885408079
Gfpt2,0.755917602,2.885408079
Prkca,0.751852068,45.34212696
Tnr,0.750671084,56.47155812
Gm29771,0.75040832,0.98928277
3110035E14Rik,0.749752804,3.462489695
Grik4,0.747632702,45.75432811
Hs3st1,0.746577936,3.132728772
Bicc1,0.745462974,23.0008244
Slitrk3,0.744983251,5.193734542
Ptgfrn,0.741960796,6.430338005
Cpne5,0.725200821,9.563066777
Vrk2,0.723083667,2.225886232
Rnf144b,0.72006899,8.244023083
Gm28308,0.716220526,1.401483924
Ttc22,0.708695894,0.98928277
AF529169,0.702448383,7.91426216
Tmtc2,0.699648006,55.15251443
Cdh7,0.697861843,28.77164056
Calca,0.697230074,5.523495466
Crispld1,0.696009538,2.720527617
9330158H04Rik,0.692976385,12.94311624
Schip1,0.689475108,8.244023083
Zfp872,0.689023392,0.412201154
Maml3,0.688470041,50.12366035
Synpr,0.687544052,35.0370981
Serpina3g,0.686079331,0.082440231
Mir17hg,0.684188113,0.329760923
Nox4,0.683278937,2.885408079
Alcam,0.677177735,54.49299258
Lypd1,0.676244456,2.390766694
Capn6,0.676084409,1.97856554
Fam19a2,0.674491285,68.92003298
Abcc9,0.668485497,3.709810387
Kirrel,0.665933727,6.018136851
D16Ertd472e,0.661591373,0.659521847
Cacna1c,0.658891551,65.29266282
A830031A19Rik,0.658749858,1.648804617
Nr1d1,0.653152982,1.731244847
Gm26861,0.650137256,2.96784831
Stk32b,0.647719568,4.534212696
Gm14546,0.644315393,0.824402308
Gm11077,0.643487106,1.97856554
Kcnq5,0.643223748,73.20692498
Sorcs3,0.64028921,57.54328112
Cntnap5a,0.640043461,93.07502061
Cntnap5c,0.635891368,42.37427865
Mc3r,0.633801894,0.082440231
Susd4,0.633157329,21.76422094
Bche,0.631948096,3.95713108
Mab21l2,0.631033848,5.111294312
Adgrg2,0.630357621,2.802967848
Chrm2,0.628124011,45.09480627
Gm3235,0.627969816,1.071723001
Neurl1b,0.626635335,1.154163232
Tmem235,0.626378986,0.412201154
Prss33,0.624363268,0.082440231
Banf2,0.624011519,12.28359439
Nwd2,0.623905247,15.58120363
Mgat5,0.622544356,32.31657049
Gm11725,0.617081678,1.071723001
9330179D12Rik,0.616669187,2.061005771
Ldb2,0.611614627,37.01566364
Mllt3,0.60680359,47.89777411
Lrrc4c,0.606793383,98.26875515
Gm43507,0.599590555,0.98928277
Pcsk2,0.595676347,60.09892828
Pax1,0.595393728,0.824402308
Gm12665,0.585007418,1.154163232
Edaradd,0.584917308,0.494641385
Mdga1,0.582194759,9.645507007
Gm3898,0.581243446,0.164880462
Zcchc16,0.578327961,46.57873042
Gm20686,0.576083707,0.412201154
Kcnk9,0.575680032,1.071723001
Il1rapl1,0.575061208,96.61995054
Panx3,0.573541957,0.082440231
Cntn5,0.570240998,82.19291014
Kcnh8,0.56933532,9.398186315
Pde6a,0.567483741,2.308326463
Olfr288,0.566511383,1.071723001
Batf3,0.565333551,0.247320692
Srgap1,0.563774464,23.33058533
Nxph4,0.563521998,6.347897774
Treml1,0.560510786,0.082440231
Gm9754,0.560080631,0.082440231
Gm16064,0.558763756,0.164880462
Gm9930,0.557123616,1.401483924
Gm8237,0.556366956,2.473206925
Rasgrp2,0.556081184,6.430338005
Mroh2a,0.55586059,0.082440231
Ralyl,0.555771243,48.96949711
Plxna2,0.555761888,37.51030503
Cbln1,0.555629364,2.061005771
Cdh13,0.554607524,55.0700742
Aadacl3,0.552834296,0.082440231
BC030499,0.552126451,4.451772465
2010300C02Rik,0.551961511,4.369332234
Fuom,0.549623025,5.028854081
D030068K23Rik,0.546232857,37.51030503
