gene,cellex_score,expr_proportion
Scn5a,0.992341827,9.754163362
Dkk2,0.990358487,27.12133228
Clca3a2,0.989401077,2.141157811
Gm13849,0.987409099,6.85963521
Fibcd1,0.986567593,8.961141951
Clca3a1,0.981488577,2.73592387
Drd1,0.978798582,2.379064235
Gm43154,0.978652471,12.92624901
Crnde,0.9776825,8.564631245
A730004F24Rik,0.96793371,1.427438541
Irx3,0.95703717,3.806502776
Adamtsl1,0.955152693,18.31879461
Sspo,0.954136092,2.180808882
Gpr101,0.952500246,7.097541634
Tnnt2,0.948572249,1.625693894
Gm28516,0.946854101,0.634417129
Ebf1,0.944192983,84.02061856
Twist2,0.942848442,2.0222046
Irx1,0.941973046,2.577319588
Gm15398,0.941212962,54.20301348
4930455G09Rik,0.938362514,1.070578906
Irx5,0.938240159,2.339413164
Fam179a,0.937146344,5.630452022
Grik1,0.936668837,35.13084853
Gm20554,0.934089657,1.308485329
A630012P03Rik,0.933206743,6.621728787
Irx2,0.932649265,3.013481364
Gm12158,0.932357747,2.577319588
Abcc9,0.931772235,7.295796987
Gm27247,0.930912705,18.31879461
Lrrc43,0.926448438,3.608247423
Mbnl3,0.920907957,1.110229976
Gm2824,0.917713419,15.38461538
Synpr,0.916501095,54.4409199
Gm14507,0.91562029,1.189532117
Tmem51os1,0.915360161,0.396510706
Pou3f1,0.915007721,1.546391753
Adamts17,0.913222447,19.82553529
Crabp1,0.913188153,0.991276764
Lpcat2,0.913064025,14.5519429
C1ql3,0.912191359,13.95717684
Gm14582,0.910997333,6.85963521
Socs3,0.910301083,1.3481364
Gm17268,0.909847375,2.0222046
Htr1a,0.909678003,0.911974623
Gal,0.906124316,68.5963521
Col12a1,0.903314966,10.15067407
Wfs1,0.902427706,4.321966693
Rxrg,0.901929199,3.568596352
Cdkl4,0.898643719,4.163362411
Nell2,0.896529361,57.05789056
Casz1,0.890519641,19.46867565
Gm27246,0.890465575,1.070578906
Gpc3,0.890281761,13.08485329
B4galnt3,0.889894922,3.211736717
Efemp1,0.888887993,3.568596352
Zan,0.88802366,5.233941316
Fam181a,0.886817222,0.753370341
Vwa5b1,0.886714715,19.11181602
Nek10,0.885849008,10.74544013
Bves,0.885014627,3.846153846
Zbbx,0.882662023,9.793814433
Cd44,0.881967413,2.854877082
Asb2,0.877599136,1.784298176
Vwa3a,0.875733615,6.344171293
Ephb1,0.874900511,44.01268834
2700069I18Rik,0.874055246,20.8961142
Hoxb7,0.873505082,0.911974623
Htr1f,0.873371155,37.31165741
Olfr78,0.87148941,4.480570975
4930509J09Rik,0.870497448,36.20142744
Gm20754,0.869414922,77.83505155
Gm42954,0.868612004,1.863600317
Tmem51,0.862992351,1.744647105
Notch2,0.862643683,5.51149881
Cldn34c1,0.862208029,17.96193497
Gm28933,0.862156757,0.118953212
Mc3r,0.862097628,0.118953212
Bche,0.861444517,5.749405234
Cntn5,0.86114125,92.38699445
Fhad1,0.858647172,8.009516257
Dsc2,0.855957607,8.168120539
Fstl5,0.854915505,81.16574148
Mmp2,0.850155247,1.308485329
Alk,0.849377401,54.48057098
Rsph4a,0.849017724,1.070578906
Gadd45g,0.847622497,9.119746233
Celf2,0.8442328,81.56225218
Ttc22,0.843689892,1.189532117
Flrt2,0.843107827,24.82157018
Prok1,0.842700394,1.506740682
Fxyd5,0.841879139,4.440919905
Ppfibp2,0.839762494,4.242664552
Khdrbs3,0.839750853,35.13084853
Adamts19,0.838877242,7.137192704
Gm11186,0.838567019,0.436161776
Adra1a,0.838441094,24.58366376
Mapk4,0.838172363,20.81681205
Vwde,0.837525929,0.872323553
Gm20686,0.836439546,0.634417129
Tnfrsf1b,0.836234352,2.299762094
Gfpt2,0.836100346,3.291038858
Cpa4,0.830447235,0.515463918
Bcl3,0.829009913,1.070578906
Ptpru,0.827701878,12.01427439
Chst2,0.827306142,3.172085646
Fbln7,0.826409165,0.872323553
Fstl4,0.820477555,50.07930214
Gm12682,0.819862337,15.38461538
Ccdc60,0.818230053,2.973830293
Tnfaip8l3,0.815249947,1.030927835
Frem3,0.814876327,1.704996035
Scube1,0.814791359,7.850911975
4933427D06Rik,0.814241256,1.982553529
Gm13912,0.813577695,9.436954798
Gldn,0.813148182,1.744647105
Rgs9,0.812627382,30.76923077
Fbln2,0.81256075,1.467089611
RP23-16L19.5,0.809332516,0.079302141
Enkur,0.808265909,2.577319588
P4ha3,0.802797282,5.749405234
Gm16702,0.800913609,2.815226011
Gm11750,0.799842184,1.625693894
Catsperg1,0.797133523,5.749405234
Gm3235,0.796642615,1.308485329
Skap2,0.796360938,31.32434576
Sytl5,0.796163953,6.14591594
Cntnap4,0.796083556,49.40523394
1110015O18Rik,0.794974214,2.854877082
Hoxb8,0.792360489,0.436161776
Tle2,0.791304395,8.842188739
Efcab1,0.789359154,7.375099128
Slit1,0.789214739,17.04996035
4930404N11Rik,0.788824252,0.71371927
Rarb,0.78765152,38.30293418
1700029H14Rik,0.785055546,1.070578906
Fam163a,0.78361878,7.930214116
Lepr,0.782197188,7.097541634
Hnf4g,0.781022702,8.287073751
Pcdh15,0.778715893,94.56780333
Stk26,0.776912643,3.053132435
Hoxb6,0.77341663,5.709754163
6430573F11Rik,0.770573453,3.647898493
Slc12a1,0.768463236,3.727200634
Tle6,0.764154757,0.753370341
Gm15762,0.763384071,0.079302141
Krtcap3,0.762665631,1.586042823
Lypd1,0.761943108,2.894528152
Mov10,0.758593315,5.551149881
Cfap45,0.755290038,2.418715305
Zfhx3,0.754402625,67.32751784
Lncenc1,0.754328717,15.70182395
1700012B09Rik,0.753305122,1.308485329
Colq,0.752963074,2.339413164
Afap1l1,0.751721997,1.308485329
2210420H20Rik,0.751050187,0.753370341
Tmem114,0.744570058,1.982553529
Sbno2,0.741371034,5.947660587
Adcyap1,0.741274414,12.37113402
Ap1s2,0.740199368,9.674861221
Npy4r,0.737048209,0.277557494
Gm805,0.735353645,1.704996035
Gm37020,0.73003643,0.237906423
Rsph9,0.729630749,6.621728787
Cdhr2,0.729345395,1.506740682
Myh7,0.728497639,1.149881047
Zfhx4,0.725364935,55.23394132
Gm10629,0.724729303,5.154639175
Olfr279,0.724308127,0.039651071
Zbtb7c,0.723412339,13.99682791
Kirrel3,0.720245432,66.21728787
Gm37640,0.71785446,1.427438541
Fnbp1l,0.71770602,22.79936558
Syt17,0.717158975,19.5479778
Galnt9,0.716951902,10.07137193
Gm28308,0.716810388,1.546391753
Tox2,0.716211139,16.29659001
Btg1,0.715044998,8.802537669
Usp17le,0.713044754,0.118953212
Shisa6,0.71243322,40.5630452
Podxl,0.712159045,0.991276764
Vldlr,0.710903107,11.57811261
Cfap161,0.709582787,1.744647105
Tmtc2,0.709444432,57.09754163
Gm11454,0.704636073,1.38778747
Rfc3,0.704547194,3.608247423
Adgb,0.702205589,6.14591594
Hnf4a,0.701231497,0.317208565
Pdpn,0.699341536,1.823949247
Zap70,0.699236184,1.506740682
Dnah9,0.698545409,16.13798573
Gm4792,0.698524678,0.237906423
Srpk3,0.698021154,1.744647105
Gm16587,0.69477695,0.039651071
Gm42953,0.692862825,0.158604282
Frmd6,0.692651985,5.075337034
Cfap206,0.691501604,4.837430611
Tmem100,0.685891006,2.418715305
Kank3,0.685086983,5.47184774
Fyco1,0.684580909,16.97065821
Skap1,0.684218948,23.79064235
Cdh13,0.683829939,61.57811261
Phox2a,0.682257972,0.436161776
Tmem163,0.680638085,40.44409199
Tmeff2,0.679321938,80.61062649
Efna5,0.679088224,84.89294211
Ssbp4,0.679063174,18.23949247
Dmrtb1,0.678057585,0.356859635
Jph2,0.677789088,0.634417129
Dnah1,0.676377637,7.057890563
Cdh9,0.675083619,25.21808089
Setbp1,0.674582333,58.92149088
Slc27a2,0.673865781,2.458366376
Gck,0.673714865,4.956383822
B230334C09Rik,0.673327332,13.16415543
Fam196b,0.670582332,10.74544013
Tns3,0.669939346,4.639175258
Arxes2,0.669592586,10.03172086
Gm28905,0.665923259,41.47501983
Itga8,0.66361633,4.758128469
Glce,0.663099363,16.13798573
4932443I19Rik,0.661987909,3.172085646
St6galnac5,0.660914154,29.54004758
Lrrn2,0.658136942,18.51704996
Gm42906,0.65772112,3.647898493
Dnah10,0.657119996,2.101506741
A230072I06Rik,0.655609778,0.079302141
Dnah7b,0.655306839,13.71927042
Nlrc5,0.654351968,1.149881047
Cald1,0.653342099,13.67961935
Dab1,0.651369853,83.46550357
Adamts2,0.649922238,15.42426646
4933424G06Rik,0.647148036,6.14591594
Wdr95,0.645599068,1.744647105
Hn1l,0.643301991,3.846153846
Amigo2,0.643058591,2.101506741
Stat3,0.642877389,25.73354481
Nmbr,0.642156692,0.832672482
Csmd2,0.641898907,49.80174465
Tcp11,0.640158413,0.911974623
Osbpl3,0.638407523,7.018239492
Cntnap5a,0.637767677,95.08326725
Smc2,0.637598967,8.24742268
Piezo2,0.637313672,3.806502776
Nova1,0.635249747,28.19191118
Cdh7,0.631449142,27.95400476
Cfap44,0.630194093,5.392545599
Unc5d,0.62873959,86.67724029
Oasl2,0.626439493,2.537668517
Spon1,0.625560518,19.19111816
Dnah5,0.624825252,2.73592387
RP23-350G1.5,0.624292299,0.832672482
Nlrp4c,0.622489346,1.38778747
Calca,0.622166045,5.154639175
Ak5,0.621745395,32.51387787
Tmem200a,0.619552334,8.961141951
Gpr176,0.619491524,28.19191118
B230364G03Rik,0.619192927,0.118953212
Grtp1,0.618491627,2.379064235
Ildr2,0.615555328,9.59555908
Defa3,0.614307365,0.039651071
Tmcc3,0.612947086,42.34734338
Cngb1,0.611571652,5.47184774
Glt8d2,0.611363841,0.872323553
Dpy19l2,0.606939518,3.013481364
Tmem52,0.606483725,0.317208565
Nxph4,0.60627218,6.701030928
D16Ertd472e,0.602957646,0.71371927
Cym,0.602947452,0.079302141
Pou2f2,0.602885169,22.91831879
Fgf10,0.602293917,7.057890563
Gm27169,0.601704802,0.317208565
Cacna1h,0.601187062,4.559873117
Bspry,0.601137918,0.832672482
Chst11,0.600744865,14.86915147
Ccdc13,0.600625687,1.903251388
Fgfr1,0.599136537,16.01903251
Cpne5,0.597694212,8.524980174
4930544I03Rik,0.595958507,3.330689929
Plppr5,0.595620628,14.39333862
Traf3ip3,0.593060087,0.555114988
F12,0.59294776,1.427438541
Irf1,0.592626485,2.696272799
Hoxc5,0.59098657,1.823949247
Kctd15,0.588176076,2.577319588
Dpy19l3,0.587446647,3.885804917
Arxes1,0.585986619,6.026962728
Mmp23,0.582523737,1.744647105
Adra1b,0.581152905,4.678826328
4930519A11Rik,0.57981879,0.277557494
Hrk,0.579037962,2.220459952
Impg2,0.578155091,4.718477399
Dlk2,0.575187981,5.987311657
2700089I24Rik,0.574544011,0.237906423
Ankrd50,0.572228584,2.577319588
Ccl2,0.571668838,0.436161776
Ano5,0.570849058,11.34020619
Gm29325,0.570570352,1.784298176
Actn1,0.567389069,13.04520222
Pigk,0.565327822,27.27993656
