gene,cellex_score,expr_proportion
1810041L15Rik,0.832157657,6.666666667
Slc44a5,0.832083415,8.644067797
Anks1b,0.830556426,92.20338983
Kcnip3,0.82908725,48.24858757
Nav1,0.828527146,42.48587571
Tmem132d,0.827664655,42.20338983
Gm4128,0.826758453,3.559322034
Kcnd3,0.82536727,27.79661017
Slpi,0.824602562,2.033898305
Fbn2,0.824007767,11.01694915
Pcdh11x,0.822845951,50.56497175
4430402I18Rik,0.821740124,28.47457627
Zfp174,0.821296389,4.237288136
Gp1bb,0.820761484,1.016949153
Galnt13,0.819696709,44.35028249
4921513I03Rik,0.819489007,0.225988701
Pcdh20,0.819482195,1.468926554
Gm28960,0.819370976,8.192090395
Chst3,0.819365391,4.124293785
Grik1,0.818281693,10.4519774
Kcnk10,0.817388466,14.12429379
Mb21d2,0.815049531,11.63841808
Gm38039,0.813663819,0.621468927
Ncald,0.811737326,41.29943503
Fndc9,0.811446118,7.005649718
Siah3,0.811383246,2.824858757
Fam189a1,0.810910966,16.04519774
Ptpre,0.810184764,17.62711864
Fzd9,0.80890866,2.033898305
Ntn1,0.808153514,18.6440678
RP23-449M8.6,0.807676204,0.451977401
Pla2g5,0.806920465,0.282485876
Nrxn2,0.806404595,39.94350282
Gpr149,0.802934826,2.485875706
Zdhhc2,0.802288159,14.35028249
Csmd1,0.801832527,95.02824859
Gm26673,0.801126748,1.525423729
Olig2,0.799484591,4.802259887
Bricd5,0.798509873,0.677966102
Cdo1,0.797479406,5.028248588
Sycp2,0.796960087,21.8079096
C77370,0.79644111,8.418079096
Dcc,0.795597886,81.63841808
Gria4,0.795466256,76.49717514
Fam89a,0.79478125,1.242937853
Dll1,0.791945379,1.86440678
Gm1992,0.790370267,5.649717514
Rab27b,0.79010108,10
Grik3,0.787680983,15.59322034
Ryr3,0.787123961,19.88700565
Hip1r,0.787060316,14.12429379
Afap1l2,0.786103024,18.47457627
Shisa7,0.785091278,3.785310734
Gm12120,0.784433289,0.621468927
Arhgap31,0.78409068,52.20338983
Dscaml1,0.783792309,51.8079096
Bcl11b,0.782979735,2.994350282
1700025G04Rik,0.782844629,25.08474576
Igsf9b,0.782463439,1.186440678
Etv5,0.781274015,17.85310734
Sox10,0.777897552,25.87570621
Ppfia2,0.777826158,38.58757062
5730522E02Rik,0.777404579,12.93785311
Sulf2,0.776072746,24.29378531
Chadl,0.775991495,5.988700565
Rgcc,0.773886987,25.19774011
Slc13a5,0.773846258,6.04519774
Galnt10,0.773435326,14.35028249
Ptpro,0.772426472,15.19774011
Epha5,0.772247723,28.6440678
Top2a,0.77171692,0.734463277
Rbfox1,0.771669638,54.74576271
Abtb2,0.771536884,34.80225989
Fgf12,0.771169936,23.61581921
Cdh6,0.76983866,14.35028249
Npas1,0.768508419,0.960451977
Rnf43,0.768067239,8.418079096
