gene,cellex_score,expr_proportion
C1qa,0.817772712,31.79723502
Arhgap25,0.816094737,9.907834101
Mpeg1,0.816089543,2.764976959
Cx3cr1,0.814467843,47.46543779
Ccdc88b,0.811033078,4.608294931
Laptm5,0.810988362,13.59447005
Sla,0.810341357,4.377880184
Fermt3,0.810258111,17.97235023
Arhgap22,0.807988612,19.8156682
Spint1,0.806141877,1.612903226
Lpar5,0.805464264,0.69124424
Stab1,0.80503034,16.12903226
Abcc3,0.804997235,8.294930876
Epsti1,0.804216509,12.90322581
Gm1070,0.803201256,0.460829493
Tnfrsf11a,0.80229137,12.90322581
Lst1,0.802131237,6.68202765
A830008E24Rik,0.799885289,17.74193548
Lpxn,0.798957224,5.529953917
Fyb,0.798879918,49.07834101
Nlrp1a,0.798872092,1.612903226
Dock8,0.796569793,45.85253456
Gm15758,0.7928599,0.230414747
Gm11851,0.792449773,0.921658986
Gm17133,0.791628736,0.230414747
Irf4,0.790220881,0.460829493
Adap2,0.789984133,29.95391705
Adap2os,0.789919044,24.65437788
Gm43878,0.788764976,1.612903226
Gm43464,0.786798387,0.69124424
Ube4bos3,0.786518346,0.230414747
BC035044,0.785771846,4.147465438
Phf11b,0.78542657,0.921658986
Trem2,0.783965255,11.75115207
Gm26522,0.78309191,10.13824885
RP23-32A8.6,0.78241095,2.534562212
Cdh23,0.781533711,39.86175115
Elf4,0.78070424,8.064516129
Pirb,0.780689526,2.764976959
Tnfsf8,0.77904809,2.534562212
Pik3r5,0.778381718,6.221198157
Itgam.1,0.777315318,0.460829493
Ptgs1,0.773449746,8.755760369
Cd19,0.773342357,0.230414747
Traf3ip3,0.772957319,3.225806452
F9,0.771742679,0.460829493
Hk2,0.770902755,16.12903226
Krt40,0.770544682,0.921658986
Pde3b,0.769248839,29.95391705
Tyrobp,0.76830853,8.294930876
Ltc4s,0.768092301,8.294930876
Slc11a1,0.768021962,8.294930876
Fcer1g,0.767219028,10.82949309
Siglecg,0.767016558,0.460829493
Tgfbr1,0.764893757,55.76036866
Arhgap9,0.764798132,1.382488479
Il1rl2,0.763828415,3.917050691
Ipcef1,0.763805544,8.064516129
Hexb,0.76325812,58.06451613
Cmtm7,0.761100408,11.98156682
Wdfy4,0.760874416,9.216589862
Abcg3,0.760726392,3.456221198
Pik3cd,0.759117042,14.51612903
Tnfrsf13b,0.758998557,1.152073733
Kcnk6,0.758872098,3.225806452
Lcp1,0.758810705,17.28110599
Lilrb4a,0.758780478,0.69124424
Cd14,0.758156524,2.995391705
Pou2f2,0.757835254,21.65898618
A630033H20Rik,0.757418956,1.843317972
Ms4a13,0.75723528,0.230414747
Msr1,0.757069669,0.69124424
Klhl6,0.753880875,6.221198157
Mlph,0.752994248,3.686635945
Ms4a6d,0.752725946,1.152073733
C1qb,0.751295241,20.73732719
Gm9949,0.750139365,0.230414747
Tmigd3,0.749744213,0.69124424
Slfn8,0.749327507,2.073732719
Bach2os,0.749278935,2.764976959
Lair1,0.748806627,29.7235023
Tnfaip8l2,0.748337191,1.382488479
Asb2,0.747648231,4.147465438
Rgs1,0.747399389,0.230414747
Ctse,0.74667913,1.152073733
Adgre1,0.746620694,7.373271889
Unc93b1,0.746562943,21.88940092
Ccr7,0.746432668,0.230414747
Gm27201,0.745078693,1.612903226
RP23-81F19.2,0.74503723,0.921658986
Gm5431,0.744898162,0.460829493
Gm9573,0.744566217,0.921658986
Gm9796,0.743593191,0.460829493
