gene,cellex_score,expr_proportion
Flrt2,0.808052851,44.27083333
Ptgis,0.80736045,5.555555556
Efemp1,0.806809197,27.08333333
Foxd1,0.806017678,1.909722222
Il34,0.80601088,20.48611111
Mrc2,0.8058906,20.48611111
Nr2f2,0.805414381,31.77083333
Col4a6,0.805092852,32.11805556
Fam180a,0.804376916,1.215277778
Fgl2,0.803204758,2.604166667
Fam65c,0.803204,1.388888889
Hcar1,0.803053839,0.694444444
Slc22a2,0.8025217,1.041666667
Col12a1,0.801632896,9.375
Anpep,0.800894556,3.819444444
Fanci,0.800645362,2.951388889
Sfrp4,0.799619769,3.645833333
Coch,0.798997986,2.083333333
Asgr1,0.798948819,0.694444444
Tbx15,0.798625873,3.645833333
Vgll3,0.797864657,2.777777778
Fap,0.797246962,7.118055556
Mgp,0.795028036,15.625
Dnajc5b,0.794752003,1.215277778
Itgb7,0.794700383,1.215277778
Aspg,0.792781251,1.909722222
Foxp2,0.791865597,37.84722222
Asb10,0.790625217,0.347222222
Nov,0.790186707,1.736111111
Opn1sw,0.789975925,0.347222222
Mrvi1,0.789866711,14.0625
Casp12,0.788694844,6.423611111
Clec2e,0.785645315,0.173611111
Ngf,0.783318274,3.125
Kcnt2,0.782421632,41.49305556
Ccl7,0.782097579,0.520833333
D830026I12Rik,0.781707015,1.041666667
Piezo2,0.781203748,13.02083333
Gm28904,0.78091833,0.347222222
Colec12,0.777825076,41.49305556
Irs3,0.777397749,1.5625
Col4a3,0.776412441,8.506944444
Gpr88,0.7759919,0.868055556
Mmp19,0.775958905,1.5625
Slc16a12,0.775435954,14.23611111
Abi3bp,0.774895131,7.291666667
Gm7102,0.774473028,0.173611111
Ltbp1,0.773981695,15.45138889
Mill2,0.77341391,29.86111111
Tex28,0.771430031,0.520833333
Cfh,0.771038963,57.46527778
Adamts15,0.770570485,3.298611111
Gjb2,0.76820883,5.555555556
Twist1,0.767221587,0.520833333
Col5a2,0.765635947,15.97222222
Mir143hg,0.764291678,4.340277778
Cp,0.763407412,48.61111111
Rspo3,0.762276672,7.118055556
Bgn,0.762099497,5.208333333
Fam26e,0.761882294,2.256944444
Lamc3,0.759051143,8.333333333
Bmp7,0.756884036,7.118055556
Rab7b,0.755486609,1.909722222
Kl,0.755063747,2.951388889
Nid1,0.754483293,14.0625
Col6a3,0.75333329,3.993055556
Wnt16,0.751494024,0.694444444
Enpp1,0.75136703,10.76388889
Ptges,0.7511908,4.340277778
Emp1,0.750472131,3.125
Eya1,0.750319203,34.89583333
Gm11541,0.750257147,0.694444444
Lbp,0.748235645,5.208333333
Fam71f2,0.748123064,1.041666667
Dnm3os,0.747363229,1.5625
Ccr9,0.746961268,9.201388889
Arhgap6,0.746844155,51.38888889
Gm12454,0.746590319,0.520833333
Nrk,0.745773319,0.694444444
Gm17268,0.744655733,1.388888889
Ror2,0.744595018,13.19444444
Gm12381,0.743853319,5.902777778
Ston1,0.741913459,13.02083333
Msc,0.741621587,1.041666667
Lox,0.740980682,0.173611111
Trpm6,0.739673868,5.902777778
Cilp2,0.739463904,0.520833333
Gm17473,0.738053324,2.951388889
A630012P03Rik,0.737160635,2.430555556
Phldb2,0.737055192,28.47222222
Gm26648,0.736536184,1.041666667
Ddr2,0.736258307,12.67361111
Scube1,0.734820566,5.902777778
Ror1,0.734479647,39.0625
Gm43150,0.733386765,2.083333333
Wnt5a,0.732550529,10.06944444
Pde1a,0.732133042,41.14583333
Ms4a4d,0.727285527,0.694444444
Dpp4,0.727152219,4.861111111
Tnfaip8l3,0.72711676,0.694444444
Cxcl1,0.725862807,0.347222222
Adam12,0.723669101,28.29861111
Col18a1,0.722989627,6.944444444
Adamts12,0.722609385,22.56944444
Bmp2,0.721732353,2.430555556
Fzd2,0.721317351,3.819444444
Slc26a2,0.721092156,5.381944444
Igfbp2,0.720568647,8.159722222
Havcr1,0.719358224,0.694444444
Trpa1,0.718999234,0.520833333
Rbp1,0.718770806,21.18055556
Gm13816,0.718339197,0.868055556
H2-Q1,0.716188801,0.868055556
4930590L20Rik,0.715089118,8.333333333
Col1a2,0.71479156,16.14583333
Tmem154,0.714097161,0.520833333
Gm20508,0.713361304,1.041666667
Smoc2,0.713197126,4.6875
Ltbp2,0.712456328,1.041666667
Dmrta2,0.71172513,0.520833333
Gm4951,0.710354126,4.6875
Lepr,0.709698663,6.423611111
E030025P04Rik,0.708588678,0.173611111
Epha7,0.706123512,12.5
A4galt,0.705975682,17.1875
Amelx,0.705813546,1.388888889
Lrrk1,0.70384275,22.22222222
Fkbp5,0.703835393,23.95833333
Arhgap29,0.702828546,33.50694444
Steap3,0.702355729,5.208333333
Erich4,0.702270304,0.173611111
Wnt9a,0.700912691,2.604166667
Nfatc4,0.700394313,1.5625
Gm12829,0.698612674,0.520833333
Zic2,0.698159365,4.6875
2810030D12Rik,0.697784344,1.041666667
Casp4,0.697630689,2.083333333
Gm12963,0.697467915,2.604166667
Tgfbi,0.696435843,8.333333333
Eln,0.696222865,5.555555556
2310030G06Rik,0.696195935,1.215277778
Bicc1,0.693565322,48.4375
Clmp,0.690809094,14.0625
Pcsk5,0.689802238,7.118055556
Slc7a2,0.689418585,14.58333333
Samd5,0.68889156,5.555555556
Prrx2,0.687808906,3.298611111
Tmem45a,0.686961885,4.513888889
Svep1,0.686800309,3.645833333
Emp3,0.6863359,4.861111111
Slc9a2,0.686312701,4.166666667
Col25a1,0.685463072,9.722222222
C7,0.685282693,0.694444444
Olfml2a,0.682685229,4.340277778
Pla2r1,0.681278126,3.472222222
Gm4841,0.680503193,0.694444444
Plcd3,0.678686876,6.25
Adam33,0.678418531,1.041666667
Actn2,0.678266786,2.777777778
Gm27151,0.676752749,5.729166667
Slc13a3,0.672967573,5.902777778
Foxc1,0.672591141,7.638888889
Gm21847,0.672533709,2.256944444
Uaca,0.672003891,13.36805556
Stx11,0.670653337,0.868055556
Kirrel,0.670202401,7.638888889
4930448E22Rik,0.669498428,0.520833333
Agtr1b,0.668777625,1.5625
Dse,0.668769802,10.9375
Parp10,0.667555012,4.166666667
Pear1,0.667507589,6.597222222
Airn,0.667482046,24.47916667
Col4a5,0.667290758,26.5625
Gm4477,0.666240238,6.770833333
Hlf,0.66478956,18.75
Tmtc1,0.664272815,35.76388889
Loxl1,0.662673169,6.25
Ppp1r3b,0.662548767,1.388888889
Adamtsl3,0.657716797,6.25
Nhsl2,0.657371727,17.53472222
Tgfbr3,0.657331126,37.15277778
Gm13470,0.657140375,1.041666667
Sept11,0.656955493,22.22222222
Gstm2,0.656662261,1.909722222
Bnc2,0.656153146,26.38888889
Urah,0.655527579,0.347222222
Tfpi,0.653304698,5.381944444
Cgnl1,0.650549589,19.09722222
Arhgap20,0.648437635,11.28472222
Slc16a11,0.648224574,12.67361111
Mtap7d3,0.644807017,1.215277778
Cys1,0.644030082,5.034722222
Ptpn22,0.643201351,2.604166667
2310005E17Rik,0.642546252,0.173611111
Glyatl3,0.641953308,0.173611111
Gm33370,0.641487623,1.388888889
Scn7a,0.640541926,2.951388889
Sp100,0.640110959,15.27777778
D630003M21Rik,0.639051644,4.513888889
Adamts5,0.639015257,3.993055556
4930533K18Rik,0.638990164,1.041666667
Phlda1,0.638140549,15.45138889
Edn3,0.637765302,1.736111111
Prr32,0.637196589,0.173611111
Fbn1,0.636702666,7.638888889
Gm20400,0.636430654,3.472222222
Col4a4,0.636414692,4.6875
Pthlh,0.635231774,0.868055556
Abca9,0.634332341,12.5
Krt80,0.632470384,0.173611111
Marco,0.631408748,0.173611111
Gm13596,0.631031601,0.173611111
Pawr,0.630393382,14.93055556
Clcnkb,0.630279501,0.173611111
4930461G14Rik,0.630218472,0.173611111
Gm16152,0.630130939,1.909722222
Col23a1,0.629996632,15.27777778
Gm26569,0.629636792,1.215277778
Gm15261,0.628296399,4.6875
Ebf1,0.627848338,53.99305556
Gm15222,0.626948947,0.694444444
Plxna2,0.626538391,31.07638889
Sphk1,0.626462523,0.694444444
Pir,0.626015356,17.01388889
Pla2g4a,0.62536071,22.91666667
Gm28822,0.624535341,0.173611111
Rcn3,0.623655934,3.125
Errfi1,0.623238729,11.80555556
Apod,0.620978716,64.23611111
Frk,0.61888141,3.819444444
Fibin,0.61817899,2.604166667
Runx2os2,0.61812937,0.173611111
Osmr,0.617178738,6.423611111
Mc2r,0.615867741,0.173611111
Omd,0.615522535,0.694444444
Tns2,0.615358906,9.895833333
Ppm1j,0.614985279,1.215277778
Gm43948,0.614051811,0.868055556
Pde5a,0.613955801,7.986111111
Pgc,0.61323504,1.215277778
Kcnk2,0.612226381,26.04166667
Egflam,0.612216573,7.8125
Ust,0.611965706,40.625
Cxcl13,0.611363915,0.173611111
Mdfic,0.611240725,11.45833333
Pde3a,0.611042752,6.770833333
Lama4,0.610849676,11.11111111
Adamts10,0.610606578,19.27083333
Prkag2,0.610561727,20.3125
Gm16036,0.610353053,0.694444444
Arhgap10,0.609733298,8.333333333
Gm29009,0.609360509,0.173611111
Emx1,0.609234062,0.173611111
Dlc1,0.60903404,51.73611111
Nbl1,0.608650487,9.722222222
Ttll2,0.608583062,0.347222222
Rspo4os,0.60826397,0.173611111
Rbms1,0.608156202,50.86805556
Fbln2,0.606663571,2.604166667
Obsl1,0.605613602,2.777777778
Fzd7,0.60500623,1.736111111
Lypd6b,0.603006791,4.340277778
Ankrd33b,0.602482527,4.340277778
Gm44148,0.60176977,10.59027778
Dock6,0.601713699,15.10416667
Klhl30,0.601445009,0.173611111
Loxl2,0.601398198,4.513888889
Abca8a,0.601098636,18.92361111
Vtn,0.600847617,19.27083333
Sh3pxd2a,0.60071347,10.76388889
Hspg2,0.600668951,7.986111111
Necab1,0.600575057,6.076388889
Sp140,0.600554366,2.256944444
Fam114a1,0.600524618,5.729166667
Tnfsf13os,0.600301901,2.256944444
Aldh1a2,0.599750446,9.375
Col26a1,0.598841091,6.25
Kcnmb2,0.598415579,9.027777778
Kcnj13,0.598109906,2.256944444
Prl8a9,0.597979446,0.173611111
Gpc3,0.597747115,7.118055556
Il16,0.597490767,2.604166667
Myof,0.597092486,3.819444444
Col5a1,0.596580458,2.951388889
Lamc1,0.59632144,22.91666667
Gm29593,0.59616571,0.173611111
Creb3l1,0.595870921,1.909722222
Eva1c,0.595610253,7.118055556
Slurp1,0.594818471,0.173611111
Cdc25b,0.594798829,3.993055556
Ptpn14,0.594346761,9.027777778
Col10a1,0.594195012,0.173611111
Clec3b,0.594156528,5.729166667
Gm13660,0.593630388,0.173611111
Rbms3,0.593258413,53.29861111
Snhg18,0.593096282,2.777777778
Wnt4,0.592370089,5.381944444
Rbpms,0.591559958,23.61111111
Cxadr,0.591162667,7.118055556
Zic1,0.590759239,19.27083333
Unc13b,0.590507916,17.01388889
Psg17,0.589593021,0.173611111
Slc38a2,0.588912467,27.95138889
Slc12a7,0.587370653,3.472222222
Chrm3,0.586990489,12.5
Sdk1,0.586684768,23.95833333
Prickle3,0.5865518,1.909722222
Adcy7,0.586174015,7.986111111
Igfbp4,0.58615069,5.208333333
Ahnak,0.585754136,12.32638889
Aff3,0.58409081,35.76388889
Myoc,0.584006195,0.694444444
Kank2,0.58361558,12.32638889
Aldh3b1,0.583238258,2.256944444
Zkscan2,0.583044869,6.423611111
Ggt5,0.582701264,4.513888889
Anxa1,0.582136198,1.909722222
Parva,0.582071741,15.10416667
Zbtb7c,0.581740196,14.58333333
Rhoj,0.581627542,18.22916667
Gm42906,0.57959286,2.430555556
Naalad2,0.578930524,4.6875
Pdgfra,0.578323485,17.01388889
Adamtsl5,0.578292721,5.729166667
Itih5,0.578275468,30.20833333
Gstt2,0.578197227,6.944444444
Serpinf1,0.576866159,3.993055556
Thbd,0.576710683,5.555555556
Mical3,0.576424331,30.72916667
9530026P05Rik,0.574765167,52.95138889
Kcne4,0.574614422,0.520833333
Gm12216,0.573379872,9.722222222
Mpped2,0.573009757,23.78472222
Copz2,0.572471789,6.597222222
2200002D01Rik,0.572466073,0.694444444
Gsdmd,0.572331681,2.430555556
Tbx3os1,0.571252312,5.208333333
Pdgfrl,0.571196186,9.201388889
Fbln1,0.570886542,4.513888889
Gmds,0.569853962,45.3125
Gm10974,0.569391688,2.083333333
Grb10,0.568922178,17.70833333
Mkx,0.568786734,6.076388889
Aebp1,0.568754487,12.84722222
Akap13,0.568296437,42.70833333
Creb3l2,0.567838305,20.65972222
Tnfrsf11b,0.56751872,2.777777778
Arhgap42,0.56716465,21.00694444
Emilin1,0.566256767,2.083333333
Tec,0.566083516,10.59027778
Slc9b2,0.565998777,3.819444444
Epha3,0.565782082,10.41666667
Fgfr1,0.565573732,23.09027778
Figf,0.564683596,3.298611111
Fsip2,0.564284077,4.861111111
Pard6g,0.563863444,5.729166667
Grk5,0.562332881,25.17361111
Slc22a18,0.561905385,1.215277778
Dock5,0.561807953,26.38888889
Dcdc2a,0.560989019,12.5
Nhs,0.560688648,17.53472222
Ldb2,0.560084524,29.86111111
Svil,0.559974129,26.90972222
Six5,0.559785368,2.430555556
Radil,0.558790035,6.423611111
Parp3,0.558383039,2.951388889
Frmpd4,0.558123663,25
Runx2,0.55796805,7.291666667
Cald1,0.557112882,31.77083333
Slc7a11,0.557043506,50.34722222
Papss2,0.556136825,3.298611111
Man1c1,0.555906274,12.5
Pld1,0.555893112,25.34722222
Slc24a3,0.555645443,39.23611111
Ptpn13,0.555429062,23.95833333
Adamts1,0.555306681,3.645833333
2810474O19Rik,0.55509118,13.36805556
Lama2,0.554711415,67.53472222
Agmo,0.554542813,35.76388889
Enpp3,0.554183616,1.215277778
Oasl2,0.554057425,5.555555556
P2ry1,0.554045133,2.951388889
Selenbp1,0.553932353,7.8125
Stk39,0.553917956,26.5625
Tmem64,0.553613953,6.25
Plekha4,0.553607453,3.819444444
Gsn,0.553565329,18.57638889
C1qtnf2,0.553113853,1.909722222
Wnk4,0.55269616,1.909722222
Mxra8,0.552234761,6.597222222
Vcam1,0.551479384,5.902777778
Tll1,0.550614454,3.819444444
Sult1a1,0.55010913,2.604166667
2310001H17Rik,0.549520888,1.736111111
Nox4,0.549227371,3.645833333
Grtp1,0.54876672,4.340277778
Gm13299,0.548100615,0.173611111
Birc3,0.547963807,5.208333333
Plekhg2,0.547717337,5.729166667
Rell1,0.547605243,9.895833333
Thbs2,0.546981643,1.736111111
Antxr2,0.546909156,6.597222222
Vamp5,0.54649234,9.548611111
Clec1a,0.546469021,1.909722222
Clstn2,0.546406489,17.70833333
Synpo,0.546395083,2.951388889
Slc4a10,0.546292243,16.49305556
Tcte2,0.545735847,22.22222222
Gpc6,0.544140031,62.5
Fbxl7,0.544062986,30.38194444
Slc2a13,0.543758497,14.58333333
Tbx2,0.54313178,1.909722222
Dab2,0.543018304,15.97222222
Platr22,0.542954574,1.736111111
Smad6,0.542939276,5.034722222
Prickle1,0.542496557,35.9375
Marveld1,0.542215225,2.604166667
S100a6,0.542204082,4.6875
Lima1,0.541637966,27.95138889
Ercc6l,0.541212615,0.173611111
Cdkn1c,0.540230145,2.083333333
Slc16a9,0.540112663,6.944444444
Arhgap18,0.539502883,18.05555556
Zic5,0.538515641,5.034722222
Zfp618,0.537720816,6.25
Parp14,0.537342922,3.645833333
Frmd6,0.537044414,11.97916667
Lrrc32,0.536593915,1.041666667
Gm26632,0.536411972,3.298611111
Ppic,0.53613151,2.256944444
Efcc1,0.534915915,3.472222222
Ccbe1,0.533189862,8.506944444
Cd55,0.53293289,3.645833333
Ptgdr,0.532760799,2.951388889
1810011O10Rik,0.532655699,0.868055556
Pdk1,0.532623328,7.465277778
Nr1h4,0.532089855,0.694444444
Arhgef6,0.531983789,8.854166667
Smoc1,0.531415735,9.375
Lmo4,0.53122204,14.75694444
Celf2,0.531139236,64.93055556
Prkg1,0.530457458,47.04861111
Gm16833,0.528997286,5.729166667
Igfbp7,0.527203967,14.40972222
Gm20696,0.525749093,6.944444444
Plekhh2,0.524001393,14.0625
Diaph2,0.5234322,50
Akap12,0.522715079,12.84722222
Gulp1,0.52268695,23.09027778
March6,0.521848679,27.60416667
Lpar1,0.520847879,22.39583333
Dpysl3,0.520710731,13.19444444
Isyna1,0.520559669,9.375
Adgra2,0.520147919,5.902777778
Sept9,0.519708815,4.340277778
Tns1,0.519383733,17.53472222
Mvp,0.518772238,2.951388889
Irak3,0.518557176,2.256944444
Zfp385a,0.518510955,5.555555556
Trim5,0.518216056,3.472222222
Aldh1a1,0.516814324,9.375
RP23-466P2.3,0.516518075,2.604166667
Pdgfrb,0.516343286,10.9375
Sned1,0.515815138,25.17361111
9930012K11Rik,0.51519112,1.909722222
A930011G23Rik,0.514800625,7.638888889
Gm12057,0.514404183,2.604166667
Tmem140,0.513989363,3.472222222
Rhbdf1,0.513743528,5.034722222
Musk,0.513412483,1.5625
Nrp1,0.513375943,23.09027778
Angpt1,0.512392752,12.84722222
Atf5,0.512296464,2.777777778
Pknox2,0.512050438,17.53472222
2700081O15Rik,0.510689858,3.993055556
Sema3a,0.51022411,4.513888889
Gm13248,0.508680905,1.5625
Athl1,0.508574116,3.472222222
Socs3,0.508222695,1.041666667
Atp6v0a4,0.508196605,1.736111111
Fam43a,0.508061237,3.298611111
Rai14,0.507537874,7.118055556
Cdh5,0.507047387,6.597222222
Cblb,0.507006238,17.1875
Lrfn2,0.506431347,6.423611111
Ddx60,0.506400445,4.861111111
Zic4,0.505943309,19.61805556
Flt3l,0.505592622,5.729166667
Itga5,0.505100469,2.604166667
Uba7,0.504769572,0.347222222
Rarb,0.504537565,23.09027778
Tfcp2l1,0.503388762,0.868055556
Gm26908,0.503365472,9.201388889
Clec2d,0.502752102,5.208333333
Mllt4,0.50256877,22.74305556
Calcrl,0.501670661,14.0625
1700065J11Rik,0.501617838,0.347222222
Axl,0.501478854,6.944444444
Pam,0.50115779,46.35416667
Gm27010,0.49962886,2.083333333
Gdpd5,0.49882424,7.118055556
Tshz3,0.498605827,10.41666667
Mmp2,0.498392141,1.388888889
Tcea3,0.496964846,2.430555556
Gm15722,0.49653505,0.520833333
Mansc4,0.495953022,0.868055556
Ntrk3,0.495880396,40.45138889
Adcy5,0.494790738,9.027777778
Afap1,0.494624089,9.722222222
Cdc42ep5,0.494538261,1.215277778
Il13ra1,0.494166554,3.819444444
Ecm2,0.493376325,10.41666667
Myo1b,0.490826516,8.506944444
Ptk7,0.490764413,6.597222222
Ccdc8,0.490053092,1.041666667
Ptger2,0.489892556,0.694444444
Fstl1,0.489813951,19.79166667
Renbp,0.489421269,3.645833333
Bmper,0.489405534,4.166666667
Nid2,0.48939356,2.430555556
Il22,0.488997182,0.173611111
Adcy1,0.488433309,2.604166667
Kir3dl2,0.487733996,0.868055556
Ldlrad2,0.487038401,0.520833333
Nab2,0.486957349,1.909722222
Gpc4,0.486800922,5.729166667
Kit,0.486790912,3.125
Anxa11,0.486497651,3.993055556
Itpr1,0.485914306,27.08333333
E230001N04Rik,0.485193115,1.215277778
1700112E06Rik,0.485114954,43.75
Atrnl1,0.484884424,21.875
Mafb,0.484214933,1.388888889
Tbc1d8b,0.484042075,1.388888889
Il1r1,0.483506439,2.430555556
Gm28652,0.483460087,1.388888889
Stxbp6,0.482411337,37.32638889
Oas2,0.481914116,0.694444444
Itga3,0.481693295,3.645833333
Skida1,0.481448749,6.076388889
Kcnb2,0.481448413,20.48611111
Icam1,0.481145508,2.430555556
Cdk8,0.481019313,17.1875
Slc22a1,0.480787751,0.173611111
Gm13561,0.480106645,0.520833333
Thbs1,0.479892174,0.520833333
Tmtc4,0.479538078,10.41666667
Man2a1,0.479302159,8.506944444
Sema3d,0.47904624,12.84722222
Fkbp9,0.478896279,6.770833333
Spsb2,0.478742771,3.125
Clic6,0.477843252,1.388888889
Zc3hav1,0.477431146,8.159722222
Wee1,0.476997904,1.909722222
Cacna2d1,0.47661919,19.96527778
Gm10552,0.476477709,1.215277778
Add3,0.476077671,28.47222222
Samd9l,0.475769557,6.944444444
Gm14964,0.475711188,19.79166667
Lhfpl2,0.474804498,12.15277778
Clcn2,0.474462349,7.465277778
Rock2,0.474050425,24.65277778
Prmt8,0.473826625,1.5625
Sfxn2,0.473008874,6.944444444
4930599N23Rik,0.472373219,6.25
Arhgef25,0.471553124,8.506944444
Mmp23,0.470143001,1.5625
Bmf,0.470083617,0.868055556
